TIME,RATE,ERROR,FRACEXP
37063.0,12.1603985,3.4871762,1.0
37064.0,7.426146,2.7250955,1.0
37065.0,9.657345,3.107627,1.0
37066.0,5.990878,2.447627,1.0
37067.0,10.970805,3.3122206,1.0
37068.0,6.101198,2.4700603,1.0
37069.0,16.110796,4.0138254,1.0
37070.0,9.834705,3.1360333,1.0
37071.0,4.8470693,2.201606,1.0
37072.0,14.816159,3.8491764,1.0
37073.0,8.573991,2.9281378,1.0
37074.0,6.0181494,2.4531918,1.0
37075.0,6.271923,2.5043807,1.0
37076.0,7.4719415,2.7334852,1.0
37077.0,3.697344,1.9228479,1.0
37078.0,6.167881,2.483522,1.0
37079.0,12.26178,3.5016825,1.0
37080.0,5.9254727,2.4342294,1.0
37081.0,7.3849654,2.7175293,1.0
37082.0,3.6723297,1.9163324,1.0
37083.0,8.353644,2.8902671,1.0
37084.0,4.850363,2.202354,1.0
37085.0,7.4693837,2.7330174,1.0
37086.0,10.957671,3.3102374,1.0
37087.0,8.42979,2.90341,1.0
37088.0,3.731898,1.9318122,1.0
37089.0,9.910454,3.1480873,1.0
37090.0,2.4536002,1.5663972,1.0
37091.0,13.342522,3.6527417,1.0
37092.0,7.3250365,2.7064805,1.0
37093.0,11.094128,3.3307848,1.0
37094.0,8.548797,2.9238324,1.0
37095.0,10.978146,3.3133285,1.0
37096.0,8.52331,2.9194708,1.0
37097.0,9.813419,3.1326377,1.0
37098.0,2.4529848,1.5662007,1.0
37099.0,4.733389,2.1756353,1.0
37100.0,8.63422,2.9384043,1.0
37101.0,3.7027373,1.9242498,1.0
37102.0,3.5837219,1.8930721,1.0
37103.0,3.682446,1.91897,1.0
37104.0,6.03613,2.4568536,1.0
37105.0,13.289608,3.6454914,1.0
37106.0,2.5386968,1.5933288,1.0
37107.0,9.698982,3.1143188,1.0
37108.0,8.312496,2.88314,1.0
37109.0,7.2543635,2.6933925,1.0
37110.0,7.2616396,2.694743,1.0
37111.0,7.187563,2.680963,1.0
37112.0,7.312915,2.70424,1.0
37113.0,6.101299,2.4700806,1.0
37114.0,4.7440944,2.1780941,1.0
37115.0,4.827937,2.1972568,1.0
37116.0,3.5436618,1.8824617,1.0
37117.0,2.3848927,1.5443097,1.0
37118.0,6.0847063,2.4667196,1.0
37119.0,4.79325,2.1893492,1.0
37120.0,8.441833,2.9054832,1.0
37121.0,3.548976,1.8838726,1.0
37122.0,3.616232,1.9016392,1.0
37123.0,4.872897,2.207464,1.0
37124.0,8.474616,2.9111195,1.0
37125.0,10.927605,3.3056927,1.0
37126.0,7.2153025,2.6861315,1.0
37127.0,7.2749214,2.6972063,1.0
37128.0,10.776433,3.2827477,1.0
37129.0,8.624807,2.9368021,1.0
37130.0,8.527002,2.920103,1.0
37131.0,9.81753,3.1332936,1.0
37132.0,7.3834667,2.7172534,1.0
37133.0,6.221658,2.4943252,1.0
37134.0,4.8992934,2.2134347,1.0
37135.0,5.0902467,2.2561574,1.0
37136.0,6.177725,2.485503,1.0
37137.0,11.093369,3.3306708,1.0
37138.0,9.7051525,3.1153095,1.0
37139.0,4.966725,2.228615,1.0
37140.0,7.3784266,2.716326,1.0
37141.0,4.7808986,2.1865265,1.0
37142.0,4.8906074,2.2114718,1.0
37143.0,8.504965,2.9163272,1.0
37144.0,9.845691,3.1377845,1.0
37145.0,4.8570943,2.2038817,1.0
37146.0,10.863573,3.2959936,1.0
37147.0,6.091312,2.4680583,1.0
37148.0,7.274076,2.6970494,1.0
37149.0,4.898968,2.2133613,1.0
37150.0,4.9010057,2.2138214,1.0
37151.0,7.463424,2.731927,1.0
37152.0,9.876547,3.1426973,1.0
37153.0,7.2612653,2.6946735,1.0
37154.0,3.781828,1.9446923,1.0
37155.0,4.910851,2.216044,1.0
37156.0,2.412011,1.5530651,1.0
37157.0,8.467451,2.9098885,1.0
37158.0,7.1618376,2.676161,1.0
37159.0,7.225689,2.688064,1.0
37160.0,8.508206,2.916883,1.0
37161.0,3.6747544,1.9169649,1.0
37162.0,9.726573,3.1187453,1.0
37163.0,2.5361629,1.5925335,1.0
37164.0,4.6237116,2.1502817,1.0
37165.0,6.2179394,2.4935796,1.0
37166.0,9.778889,3.1271214,1.0
37167.0,4.8283644,2.1973538,1.0
37168.0,4.906391,2.2150376,1.0
37169.0,8.531333,2.9208446,1.0
37170.0,12.115778,3.4807725,1.0
37171.0,4.8963075,2.2127602,1.0
37172.0,8.671983,2.944823,1.0
37173.0,6.226025,2.4952004,1.0
37174.0,11.206158,3.34756,1.0
37175.0,4.8985834,2.2132745,1.0
37176.0,12.235896,3.4979846,1.0
37177.0,7.450282,2.7295206,1.0
37178.0,3.5662541,1.8884529,1.0
37179.0,6.0165668,2.4528692,1.0
37180.0,2.4189866,1.5553092,1.0
37181.0,5.9674244,2.4428313,1.0
37182.0,8.758687,2.959508,1.0
37183.0,3.6626766,1.913812,1.0
37184.0,4.8980494,2.2131536,1.0
37185.0,3.7562962,1.9381167,1.0
37186.0,3.7691188,1.9414219,1.0
37187.0,6.033702,2.4563594,1.0
37188.0,4.944713,2.2236712,1.0
37189.0,4.8706975,2.2069657,1.0
37190.0,4.935556,2.221611,1.0
37191.0,4.9612174,2.227379,1.0
37192.0,9.890234,3.1448743,1.0
37193.0,7.284507,2.6989825,1.0
37194.0,12.281184,3.504452,1.0
37195.0,7.2822027,2.6985557,1.0
37196.0,6.111895,2.4722247,1.0
37197.0,7.407056,2.7215908,1.0
37198.0,9.809999,3.1320918,1.0
37199.0,2.6021962,1.6131325,1.0
37200.0,4.942203,2.2231066,1.0
37201.0,9.730859,3.1194324,1.0
37202.0,2.4984665,1.5806538,1.0
37203.0,2.4378183,1.5613514,1.0
37204.0,3.5528,1.8848872,1.0
37205.0,10.974816,3.312826,1.0
37206.0,7.50204,2.7389853,1.0
37207.0,8.801011,2.9666498,1.0
37208.0,8.7232,2.9535065,1.0
37209.0,1.1711016,1.0821744,1.0
37210.0,8.780659,2.9632177,1.0
37211.0,7.646697,2.7652662,1.0
37212.0,3.6849217,1.919615,1.0
37213.0,3.6919804,1.9214526,1.0
37214.0,6.224026,2.4947999,1.0
37215.0,6.2879763,2.5075839,1.0
37216.0,4.8911242,2.2115886,1.0
37217.0,9.864848,3.1408355,1.0
37218.0,8.61508,2.9351456,1.0
37219.0,6.1844273,2.486851,1.0
37220.0,7.396947,2.7197328,1.0
37221.0,3.8065627,1.9510415,1.0
37222.0,6.1854033,2.4870472,1.0
37223.0,5.9414186,2.4375026,1.0
37224.0,5.0035934,2.2368712,1.0
37225.0,12.341245,3.5130107,1.0
37226.0,4.7535152,2.180256,1.0
37227.0,2.471168,1.5719949,1.0
37228.0,12.5022745,3.5358555,1.0
37229.0,4.976392,2.2307827,1.0
37230.0,8.765331,2.9606302,1.0
37231.0,10.031588,3.1672683,1.0
37232.0,16.195908,4.024414,1.0
37233.0,8.60037,2.932639,1.0
37234.0,8.895205,2.982483,1.0
37235.0,6.3089385,2.51176,1.0
37236.0,4.9943104,2.2347953,1.0
37237.0,7.4547806,2.7303443,1.0
37238.0,3.5486016,1.8837732,1.0
37239.0,5.032014,2.243215,1.0
37240.0,7.478777,2.7347353,1.0
37241.0,8.864438,2.9773207,1.0
37242.0,4.858007,2.2040887,1.0
37243.0,8.61178,2.9345834,1.0
37244.0,6.1623516,2.4824085,1.0
37245.0,6.197911,2.4895604,1.0
37246.0,2.453518,1.566371,1.0
37247.0,16.281092,4.0349836,1.0
37248.0,12.41654,3.5237112,1.0
37249.0,6.0824957,2.4662716,1.0
37250.0,7.5821013,2.7535615,1.0
37251.0,12.341396,3.5130324,1.0
37252.0,6.126512,2.4751792,1.0
37253.0,7.437406,2.7271607,1.0
37254.0,6.260008,2.5020008,1.0
37255.0,7.5540285,2.7484593,1.0
37256.0,10.179433,3.1905224,1.0
37257.0,3.77655,1.9433348,1.0
37258.0,7.3690863,2.714606,1.0
37259.0,4.9123244,2.2163763,1.0
37260.0,10.144297,3.1850111,1.0
37261.0,3.7434962,1.9348117,1.0
37262.0,3.8387136,1.9592636,1.0
37263.0,7.381271,2.7168493,1.0
37264.0,3.7908423,1.9470086,1.0
37265.0,9.893691,3.145424,1.0
37266.0,11.268187,3.356812,1.0
37267.0,0.0,0.0,1.0
37268.0,0.0,0.0,1.0
37269.0,6.190377,2.488047,1.0
37270.0,9.959991,3.1559453,1.0
37271.0,13.570428,3.6838062,1.0
37272.0,10.137736,3.1839812,1.0
37273.0,7.5445304,2.7467308,1.0
37274.0,10.011877,3.164155,1.0
37275.0,11.512308,3.3929791,1.0
37276.0,9.917083,3.1491401,1.0
37277.0,1.33471,1.1552964,1.0
37278.0,9.726794,3.1187809,1.0
37279.0,7.6445456,2.764877,1.0
37280.0,6.434519,2.5366354,1.0
37281.0,15.344051,3.9171484,1.0
37282.0,3.8516207,1.9625546,1.0
37283.0,11.315358,3.3638308,1.0
37284.0,6.287324,2.5074537,1.0
37285.0,3.8133943,1.9527915,1.0
37286.0,8.7706995,2.9615366,1.0
37287.0,2.410612,1.5526146,1.0
37288.0,2.367716,1.5387385,1.0
37289.0,2.4844525,1.5762146,1.0
37290.0,7.3639736,2.7136643,1.0
37291.0,6.2440944,2.4988186,1.0
37292.0,3.7544835,1.937649,1.0
37293.0,6.3041034,2.5107973,1.0
37294.0,4.982295,2.2321055,1.0
37295.0,5.183965,2.2768323,1.0
37296.0,4.9194903,2.2179923,1.0
37297.0,4.938642,2.2223055,1.0
37298.0,17.55808,4.1902366,1.0
37299.0,6.2910323,2.508193,1.0
37300.0,3.6818411,1.9188124,1.0
37301.0,14.07847,3.7521288,1.0
37302.0,5.1377363,2.2666576,1.0
37303.0,2.53255,1.5913988,1.0
37304.0,7.6284423,2.7619634,1.0
37305.0,5.0395846,2.244902,1.0
37306.0,5.11262,2.2611103,1.0
37307.0,4.9161673,2.2172432,1.0
37308.0,10.019744,3.165398,1.0
37309.0,6.235764,2.4971511,1.0
37310.0,3.7680733,1.9411526,1.0
37311.0,8.747612,2.957636,1.0
37312.0,7.394191,2.7192261,1.0
37313.0,8.662241,2.9431686,1.0
37314.0,9.891018,3.1449988,1.0
37315.0,8.806927,2.9676466,1.0
37316.0,5.005097,2.2372074,1.0
37317.0,7.614923,2.759515,1.0
37318.0,3.6191604,1.9024091,1.0
37319.0,6.1142106,2.472693,1.0
37320.0,5.203472,2.281112,1.0
37321.0,6.164768,2.4828951,1.0
37322.0,13.701908,3.701609,1.0
37323.0,9.8880205,3.1445222,1.0
37324.0,3.7964919,1.9484588,1.0
37325.0,8.721315,2.9531872,1.0
37326.0,7.432098,2.7261875,1.0
37327.0,6.3884134,2.5275311,1.0
37328.0,2.4712052,1.5720067,1.0
37329.0,11.403883,3.3769636,1.0
37330.0,1.3052756,1.1424866,1.0
37331.0,7.5963345,2.7561448,1.0
37332.0,2.395315,1.5476805,1.0
37333.0,12.459181,3.5297565,1.0
37334.0,7.657675,2.7672503,1.0
37335.0,6.3002844,2.5100367,1.0
37336.0,2.452973,1.5661969,1.0
37337.0,4.97138,2.2296593,1.0
37338.0,5.190656,2.2783012,1.0
37339.0,7.472824,2.7336466,1.0
37340.0,5.2431393,2.2897902,1.0
37341.0,12.715386,3.565864,1.0
37342.0,12.7064905,3.5646164,1.0
37343.0,5.0298557,2.242734,1.0
37344.0,6.3107443,2.5121195,1.0
37345.0,12.976658,3.6023128,1.0
37346.0,7.6358733,2.7633083,1.0
37347.0,3.9127183,1.9780592,1.0
37348.0,6.295718,2.509127,1.0
37349.0,4.9661746,2.2284915,1.0
37350.0,7.4331436,2.7263792,1.0
37351.0,7.587241,2.7544947,1.0
37352.0,6.4173584,2.5332506,1.0
37353.0,10.126166,3.1821637,1.0
37354.0,6.2845488,2.5069003,1.0
37355.0,3.7122416,1.9267179,1.0
37356.0,7.4382114,2.7273085,1.0
37357.0,10.023955,3.166063,1.0
37358.0,5.1251097,2.2638705,1.0
37359.0,2.6528785,1.628766,1.0
37360.0,2.4700649,1.571644,1.0
37361.0,6.3585215,2.521611,1.0
37362.0,6.187562,2.487481,1.0
37363.0,8.629088,2.937531,1.0
37364.0,8.715465,2.9521966,1.0
37365.0,3.8727686,1.9679351,1.0
37366.0,7.6576905,2.7672532,1.0
37367.0,6.3321366,2.5163736,1.0
37368.0,8.625438,2.9369094,1.0
37369.0,1.3340403,1.1550066,1.0
37370.0,3.6667795,1.9148837,1.0
37371.0,7.5031843,2.7391942,1.0
37372.0,2.5004125,1.5812693,1.0
37373.0,3.6826448,1.9190218,1.0
37374.0,8.959608,2.9932604,1.0
37375.0,8.7530985,2.9585636,1.0
37376.0,10.212712,3.1957335,1.0
37377.0,2.444968,1.5636393,1.0
37378.0,5.04063,2.2451346,1.0
37379.0,7.763531,2.7863114,1.0
37380.0,3.9728916,1.9932114,1.0
37381.0,8.853085,2.9754133,1.0
37382.0,10.048612,3.1699545,1.0
37383.0,9.047558,3.007916,1.0
37384.0,10.001023,3.1624393,1.0
37385.0,6.3179617,2.5135555,1.0
37386.0,7.6794405,2.7711804,1.0
37387.0,5.1812167,2.2762287,1.0
37388.0,15.233337,3.9029908,1.0
37389.0,6.349173,2.5197566,1.0
37390.0,7.4068875,2.7215598,1.0
37391.0,8.847319,2.9744442,1.0
37392.0,8.787596,2.964388,1.0
37393.0,6.3346353,2.51687,1.0
37394.0,7.726445,2.7796483,1.0
37395.0,11.274336,3.3577278,1.0
37396.0,11.173973,3.3427494,1.0
37397.0,5.1668057,2.2730608,1.0
37398.0,7.5785475,2.752916,1.0
37399.0,7.6722603,2.7698846,1.0
37400.0,4.953395,2.2256224,1.0
37401.0,6.2863116,2.5072517,1.0
37402.0,14.997134,3.8726134,1.0
37403.0,7.5149937,2.741349,1.0
37404.0,7.6415834,2.7643414,1.0
37405.0,8.625312,2.9368882,1.0
37406.0,5.2128196,2.28316,1.0
37407.0,6.1644254,2.482826,1.0
37408.0,7.765115,2.7865956,1.0
37409.0,10.275937,3.2056103,1.0
37410.0,12.634088,3.5544462,1.0
37411.0,4.9543157,2.2258291,1.0
37412.0,5.1779003,2.2755,1.0
37413.0,6.252465,2.5004928,1.0
37414.0,3.737194,1.9331824,1.0
37415.0,8.934953,2.989139,1.0
37416.0,9.907316,3.147589,1.0
37417.0,11.641483,3.4119618,1.0
37418.0,7.638731,2.7638254,1.0
37419.0,11.340967,3.3676353,1.0
37420.0,6.478146,2.5452201,1.0
37421.0,7.486266,2.7361042,1.0
37422.0,6.2828627,2.506564,1.0
37423.0,3.7469943,1.9357154,1.0
37424.0,3.8681407,1.966759,1.0
37425.0,8.88987,2.9815884,1.0
37426.0,3.982665,1.9956616,1.0
37427.0,16.754833,4.093267,1.0
37428.0,5.283326,2.2985487,1.0
37429.0,15.480237,3.9344933,1.0
37430.0,8.95974,2.9932823,1.0
37431.0,6.191649,2.4883025,1.0
37432.0,6.6704845,2.5827281,1.0
37433.0,2.5417228,1.5942781,1.0
37434.0,6.318541,2.513671,1.0
37435.0,3.9131484,1.9781679,1.0
37436.0,6.239353,2.4978697,1.0
37437.0,9.117541,3.0195267,1.0
37438.0,5.10907,2.2603252,1.0
37439.0,5.0733566,2.2524114,1.0
37440.0,6.2377486,2.4975486,1.0
37441.0,12.63745,3.5549192,1.0
37442.0,5.285511,2.2990239,1.0
37443.0,6.222373,2.4944685,1.0
37444.0,6.445718,2.5388417,1.0
37445.0,2.557062,1.5990816,1.0
37446.0,3.7701862,1.9416968,1.0
37447.0,6.5339437,2.556158,1.0
37448.0,5.0751967,2.2528198,1.0
37449.0,8.798422,2.9662135,1.0
37450.0,7.8407965,2.8001423,1.0
37451.0,6.3802614,2.525918,1.0
37452.0,3.762362,1.9396809,1.0
37453.0,5.2878423,2.299531,1.0
37454.0,7.7709274,2.7876384,1.0
37455.0,6.2571387,2.5014274,1.0
37456.0,7.6757126,2.7705076,1.0
37457.0,10.044091,3.1692414,1.0
37458.0,2.6863153,1.6389983,1.0
37459.0,12.942454,3.5975623,1.0
37460.0,11.5081215,3.392362,1.0
37461.0,2.5384371,1.5932473,1.0
37462.0,7.754181,2.784633,1.0
37463.0,6.427273,2.5352066,1.0
37464.0,10.163256,3.1879861,1.0
37465.0,3.9016283,1.9752539,1.0
37466.0,3.8828895,1.9705049,1.0
37467.0,7.8561673,2.8028855,1.0
37468.0,3.7496073,1.9363903,1.0
37469.0,1.177025,1.0849078,1.0
37470.0,5.0049067,2.237165,1.0
37471.0,8.972662,2.9954402,1.0
37472.0,10.304663,3.2100875,1.0
37473.0,10.437518,3.2307148,1.0
37474.0,6.576657,2.5644994,1.0
37475.0,3.8181176,1.9540005,1.0
37476.0,3.863238,1.9655122,1.0
37477.0,6.4786425,2.5453176,1.0
37478.0,9.142126,3.0235949,1.0
37479.0,5.1803055,2.2760284,1.0
37480.0,10.550144,3.2480986,1.0
37481.0,3.8004622,1.9494774,1.0
37482.0,6.5433145,2.5579903,1.0
37483.0,5.0368032,2.2442822,1.0
37484.0,7.4263153,2.7251267,1.0
37485.0,7.573093,2.7519252,1.0
37486.0,7.429537,2.7257178,1.0
37487.0,5.188266,2.2777765,1.0
37488.0,11.525176,3.394875,1.0
37489.0,7.561,2.7497272,1.0
37490.0,6.6424036,2.577286,1.0
37491.0,5.3620143,2.3156023,1.0
37492.0,6.5619054,2.5616217,1.0
37493.0,7.732663,2.7807667,1.0
37494.0,5.04678,2.246504,1.0
37495.0,9.034134,3.0056837,1.0
37496.0,6.613828,2.5717363,1.0
37497.0,8.880066,2.979944,1.0
37498.0,7.721176,2.7787004,1.0
37499.0,8.982589,2.9970968,1.0
37500.0,3.874975,1.9684956,1.0
37501.0,7.543805,2.7465987,1.0
37502.0,7.4064636,2.7214818,1.0
37503.0,5.114485,2.2615228,1.0
37504.0,4.9644065,2.2280948,1.0
37505.0,6.6013923,2.5693176,1.0
37506.0,7.430518,2.7258978,1.0
37507.0,5.252463,2.2918253,1.0
37508.0,11.463984,3.3858504,1.0
37509.0,6.3183827,2.5136395,1.0
37510.0,11.721929,3.4237301,1.0
37511.0,10.168317,3.1887798,1.0
37512.0,10.273832,3.205282,1.0
37513.0,7.42334,2.7245808,1.0
37514.0,5.0323915,2.2432992,1.0
37515.0,3.9035084,1.9757298,1.0
37516.0,5.243481,2.2898648,1.0
37517.0,6.3095784,2.5118873,1.0
37518.0,6.5870037,2.566516,1.0
37519.0,5.3584604,2.3148348,1.0
37520.0,2.6454945,1.6264976,1.0
37521.0,5.1101694,2.2605684,1.0
37522.0,2.7596781,1.661228,1.0
37523.0,9.013777,3.0022953,1.0
37524.0,7.6348844,2.7631295,1.0
37525.0,7.6422863,2.7644684,1.0
37526.0,3.9385593,1.9845804,1.0
37527.0,8.010431,2.8302705,1.0
37528.0,8.964088,2.9940088,1.0
37529.0,10.463915,3.2347975,1.0
37530.0,6.5483317,2.558971,1.0
37531.0,6.817647,2.6110625,1.0
37532.0,6.353376,2.5205903,1.0
37533.0,8.795516,2.9657235,1.0
37534.0,5.24749,2.29074,1.0
37535.0,10.653293,3.2639382,1.0
37536.0,7.7819257,2.7896104,1.0
37537.0,5.332219,2.3091598,1.0
37538.0,2.5176218,1.5867015,1.0
37539.0,5.1368546,2.266463,1.0
37540.0,2.624903,1.6201552,1.0
37541.0,10.102026,3.1783683,1.0
37542.0,14.0924635,3.753993,1.0
37543.0,5.126476,2.2641723,1.0
37544.0,10.132588,3.1831727,1.0
37545.0,9.950127,3.1543822,1.0
37546.0,10.287866,3.2074702,1.0
37547.0,3.813515,1.9528223,1.0
37548.0,7.7225313,2.7789443,1.0
37549.0,4.9894786,2.233714,1.0
37550.0,7.918172,2.8139246,1.0
37551.0,7.8413405,2.8002393,1.0
37552.0,5.374198,2.3182316,1.0
37553.0,7.8814373,2.8073897,1.0
37554.0,6.4372516,2.537174,1.0
37555.0,6.361017,2.5221057,1.0
37556.0,7.6579814,2.7673059,1.0
37557.0,14.491449,3.8067636,1.0
37558.0,8.92052,2.986724,1.0
37559.0,8.943324,2.990539,1.0
37560.0,7.611066,2.758816,1.0
37561.0,5.2385693,2.2887921,1.0
37562.0,11.678175,3.4173346,1.0
37563.0,3.8743913,1.9683473,1.0
37564.0,8.965887,2.9943092,1.0
37565.0,7.5316935,2.744393,1.0
37566.0,11.344742,3.3681955,1.0
37567.0,6.407405,2.5312853,1.0
37568.0,15.1968975,3.8983197,1.0
37569.0,1.40599,1.1857445,1.0
37570.0,6.402697,2.5303552,1.0
37571.0,10.527873,3.2446685,1.0
37572.0,9.132852,3.0220609,1.0
37573.0,1.4065285,1.1859715,1.0
37574.0,7.8318496,2.7985442,1.0
37575.0,3.8088753,1.951634,1.0
37576.0,7.8034883,2.7934725,1.0
37577.0,10.288198,3.2075222,1.0
37578.0,6.3139186,2.512751,1.0
37579.0,2.765999,1.6631293,1.0
37580.0,3.9172597,1.9792068,1.0
37581.0,6.3820467,2.5262713,1.0
37582.0,3.6269455,1.9044541,1.0
37583.0,7.9902463,2.8267024,1.0
37584.0,10.261242,3.2033174,1.0
37585.0,6.640792,2.5769734,1.0
37586.0,5.0479846,2.246772,1.0
37587.0,6.4683614,2.5432973,1.0
37588.0,6.4001946,2.5298605,1.0
37589.0,12.012656,3.4659278,1.0
37590.0,11.584074,3.4035385,1.0
37591.0,3.9465053,1.9865813,1.0
37592.0,6.2982764,2.5096366,1.0
37593.0,14.3193035,3.7840855,1.0
37594.0,2.773304,1.665324,1.0
37595.0,3.9069016,1.9765884,1.0
37596.0,6.5124793,2.551956,1.0
37597.0,9.107203,3.0178142,1.0
37598.0,6.6458097,2.577947,1.0
37599.0,9.222036,3.0367806,1.0
37600.0,9.663919,3.1086845,1.0
37601.0,8.856655,2.9760132,1.0
37602.0,7.8046374,2.793678,1.0
37603.0,5.2705736,2.295773,1.0
37604.0,5.46217,2.3371286,1.0
37605.0,6.557251,2.560713,1.0
37606.0,2.7765477,1.6662976,1.0
37607.0,5.26886,2.2953997,1.0
37608.0,7.8284645,2.7979393,1.0
37609.0,6.6128526,2.5715468,1.0
37610.0,10.325193,3.213284,1.0
37611.0,10.328666,3.2138243,1.0
37612.0,5.1754274,2.2749565,1.0
37613.0,6.563658,2.5619638,1.0
37614.0,7.753036,2.7844274,1.0
37615.0,7.528632,2.7438352,1.0
37616.0,2.5972922,1.6116117,1.0
37617.0,6.728146,2.593867,1.0
37618.0,10.494707,3.2395535,1.0
37619.0,6.257148,2.501429,1.0
37620.0,9.019916,3.0033174,1.0
37621.0,12.867497,3.5871294,1.0
37622.0,6.4430447,2.5383153,1.0
37623.0,6.454529,2.5405765,1.0
37624.0,2.6369388,1.6238654,1.0
37625.0,5.334068,2.30956,1.0
37626.0,7.694837,2.773957,1.0
37627.0,3.7910717,1.9470675,1.0
37628.0,5.331799,2.309069,1.0
37629.0,6.541702,2.5576751,1.0
37630.0,10.438202,3.2308207,1.0
37631.0,9.085916,3.0142853,1.0
37632.0,7.8773313,2.8066583,1.0
37633.0,3.7212536,1.9290551,1.0
37634.0,4.0021048,2.0005262,1.0
37635.0,5.237156,2.2884834,1.0
37636.0,10.117056,3.180732,1.0
37637.0,1.2677591,1.1259481,1.0
37638.0,6.34058,2.518051,1.0
37639.0,3.999081,1.9997702,1.0
37640.0,6.462508,2.5421464,1.0
37641.0,5.078988,2.2536612,1.0
37642.0,1.3345574,1.1552304,1.0
37643.0,10.53597,3.245916,1.0
37644.0,9.167616,3.027807,1.0
37645.0,6.472479,2.5441067,1.0
37646.0,2.727022,1.6513697,1.0
37647.0,2.727227,1.6514318,1.0
37648.0,3.923958,1.9808983,1.0
37649.0,3.9085486,1.977005,1.0
37650.0,6.759921,2.599985,1.0
37651.0,5.2593474,2.2933266,1.0
37652.0,3.957426,1.989328,1.0
37653.0,0.0,0.0,1.0
37654.0,3.8099105,1.9518992,1.0
37655.0,2.6735358,1.635095,1.0
37656.0,6.621215,2.573172,1.0
37657.0,3.950278,1.9875306,1.0
37658.0,1.4007053,1.183514,1.0
37659.0,5.248421,2.2909434,1.0
37660.0,5.1765428,2.2752018,1.0
37661.0,7.644273,2.7648277,1.0
37662.0,6.7164555,2.5916126,1.0
37663.0,9.215689,3.0357354,1.0
37664.0,4.049941,2.0124466,1.0
37665.0,7.898756,2.8104725,1.0
37666.0,7.985475,2.8258584,1.0
37667.0,7.818212,2.7961066,1.0
37668.0,10.583932,3.2532957,1.0
37669.0,7.816575,2.7958138,1.0
37670.0,7.6849127,2.7721674,1.0
37671.0,5.202254,2.280845,1.0
37672.0,4.025015,2.006244,1.0
37673.0,6.331708,2.5162885,1.0
37674.0,8.051742,2.837559,1.0
37675.0,10.369088,3.2201068,1.0
37676.0,2.5805864,1.6064204,1.0
37677.0,2.5548875,1.5984015,1.0
37678.0,11.618598,3.4086065,1.0
37679.0,10.155165,3.186717,1.0
37680.0,7.9958577,2.8276947,1.0
37681.0,8.068387,2.8404906,1.0
37682.0,3.980322,1.9950744,1.0
37683.0,8.980619,2.9967682,1.0
37684.0,1.4301616,1.1958936,1.0
37685.0,2.6897023,1.6400312,1.0
37686.0,4.043152,2.010759,1.0
37687.0,5.206958,2.2818758,1.0
37688.0,10.612654,3.2577069,1.0
37689.0,15.413008,3.9259403,1.0
37690.0,5.381269,2.3197563,1.0
37691.0,2.7935622,1.6713953,1.0
37692.0,8.923571,2.9872346,1.0
37693.0,8.084121,2.8432589,1.0
37694.0,10.4032345,3.2254045,1.0
37695.0,5.111773,2.2609231,1.0
37696.0,2.5431812,1.5947355,1.0
37697.0,13.295152,3.6462517,1.0
37698.0,12.021857,3.467255,1.0
37699.0,5.3239775,2.3073745,1.0
37700.0,10.499355,3.2402709,1.0
37701.0,6.5512443,2.5595398,1.0
37702.0,10.540813,3.246662,1.0
37703.0,3.8923197,1.9728962,1.0
37704.0,7.8444176,2.8007886,1.0
37705.0,8.084133,2.843261,1.0
37706.0,10.519718,3.2434115,1.0
37707.0,9.22566,3.037377,1.0
37708.0,7.968322,2.8228216,1.0
37709.0,10.774507,3.2824543,1.0
37710.0,6.4795284,2.5454917,1.0
37711.0,10.469055,3.235592,1.0
37712.0,3.9143734,1.9784776,1.0
37713.0,4.004786,2.0011961,1.0
37714.0,10.422449,3.2283819,1.0
37715.0,7.9874835,2.8262136,1.0
37716.0,5.2251935,2.2858682,1.0
37717.0,5.2314577,2.2872381,1.0
37718.0,6.523945,2.5542014,1.0
37719.0,1.3487451,1.1613549,1.0
37720.0,13.278594,3.6439805,1.0
37721.0,5.0467134,2.246489,1.0
37722.0,6.8746924,2.6219635,1.0
37723.0,2.7755778,1.6660066,1.0
37724.0,4.2576475,2.0634067,1.0
37725.0,2.576814,1.6052457,1.0
37726.0,9.117121,3.019457,1.0
37727.0,11.457907,3.384953,1.0
37728.0,7.799513,2.7927608,1.0
37729.0,7.949234,2.8194387,1.0
37730.0,2.7343981,1.6536015,1.0
37731.0,6.5380244,2.556956,1.0
37732.0,1.2886585,1.135191,1.0
37733.0,5.121108,2.2629864,1.0
37734.0,3.8440614,1.9606278,1.0
37735.0,4.1290483,2.032006,1.0
37736.0,8.02209,2.8323295,1.0
37737.0,4.1243978,2.0308614,1.0
37738.0,2.5208228,1.5877099,1.0
37739.0,7.670123,2.7694988,1.0
37740.0,6.690665,2.586632,1.0
37741.0,7.766269,2.7868028,1.0
37742.0,4.0933595,2.0232053,1.0
37743.0,7.738125,2.7817485,1.0
37744.0,9.34975,3.057736,1.0
37745.0,10.509928,3.2419019,1.0
37746.0,6.5924754,2.5675817,1.0
37747.0,5.3662286,2.316512,1.0
37748.0,2.6695023,1.6338612,1.0
37749.0,9.30352,3.0501673,1.0
37750.0,2.4759963,1.5735298,1.0
37751.0,6.696336,2.587728,1.0
37752.0,4.102496,2.025462,1.0
37753.0,3.991704,1.9979249,1.0
37754.0,3.8228142,1.9552019,1.0
